Date,Open,High,Low,Close,Adj Close,Volume
2017-02-02,36,36.200001,35.200001,35.599998,35.599998,150531
2017-02-03,36,36,35.5,35.700001,35.700001,66950
2017-02-06,35.900002,36,34.799999,35.099998,35.099998,202711
2017-02-07,34.799999,35.400002,34.799999,34.900002,34.900002,78668
2017-02-08,35,35.599998,34.400002,34.5,34.5,120324
2017-02-09,34.5,34.700001,34.099998,34.400002,34.400002,137242
2017-02-10,34.900002,35.5,32.400002,32.900002,32.900002,1006470
2017-02-13,33.5,33.900002,33,33.299999,33.299999,418909
2017-02-14,33.299999,33.5,32.5,32.700001,32.700001,369977
2017-02-15,32.599998,33,32.5,32.700001,32.700001,175827
2017-02-16,32.5,32.799999,31.299999,31.799999,31.799999,610431
2017-02-17,32.400002,32.400002,31.200001,31.299999,31.299999,205529
2017-02-20,31.799999,31.799999,30.299999,31.6,31.6,235480
2017-02-21,31.5,32.5,31.1,32.5,32.5,258145
2017-02-22,32.5,32.5,31.700001,31.799999,31.799999,141229
2017-02-23,31.700001,32.299999,30.700001,30.700001,30.700001,282947
2017-02-24,30.6,31.4,30.6,30.9,30.9,310406
2017-02-27,30.9,31.799999,30.6,31.1,31.1,94145
2017-02-28,30.6,31.9,30.6,31.9,31.9,144324
2017-03-01,31.9,32.200001,30.5,30.6,30.6,183438
2017-03-02,30.6,30.799999,30.299999,30.5,30.5,282284
2017-03-03,30.700001,31.1,29.799999,30.4,30.4,229860
2017-03-06,30.4,30.9,29.5,29.5,29.5,256740
2017-03-07,29.6,30.200001,29.6,30,30,251565
2017-03-08,29.700001,30.6,29.6,30.1,30.1,161726
2017-03-09,29.299999,29.9,28.9,29.1,29.1,396215
2017-03-10,29.200001,29.799999,29.200001,29.4,29.4,248931
2017-03-13,30.299999,31.700001,29.6,31,31,265262
2017-03-14,31,31.9,30.6,30.799999,30.799999,266313
2017-03-15,30.799999,31.4,30.4,30.4,30.4,517663
2017-03-16,31.799999,37,30.1,30.799999,30.799999,509110
2017-03-17,30.799999,31.200001,30.5,30.5,30.5,228393
2017-03-20,30.4,31.700001,30.4,31,31,144878
2017-03-21,31,32.900002,30.9,31.200001,31.200001,266480
2017-03-22,31,31.5,30.4,30.9,30.9,303044
2017-03-23,30.9,31.5,30.799999,31.4,31.4,199384
2017-03-24,31.4,31.9,30.9,31.799999,31.799999,225225
2017-03-27,31.700001,31.700001,30.700001,30.799999,30.799999,135933
2017-03-28,31,31.299999,30.299999,31,31,211465
2017-03-29,30.6,32.099998,30.6,32.099998,32.099998,135149
2017-03-30,31.6,31.700001,31,31.299999,31.299999,108006
2017-03-31,31.4,31.9,31.1,31.299999,31.299999,64122
2017-04-03,32.400002,32.400002,31,31.5,31.5,107112
2017-04-04,31,31.6,31,31.1,31.1,395220
2017-04-05,31.200001,31.700001,31.1,31.4,31.4,120109
2017-04-06,31.5,31.799999,31,31.1,31.1,210527
2017-04-07,31,31.700001,31,31.200001,31.200001,211396
2017-04-10,31.4,31.799999,31.200001,31.700001,31.700001,144808
2017-04-11,31.799999,31.9,31.200001,31.200001,31.200001,94382
2017-04-12,31.1,31.799999,31.1,31.799999,31.799999,41329
2017-04-18,31.5,31.700001,30.9,31,31,177400
2017-04-19,31.200001,31.200001,30.799999,31.1,31.1,118012
2017-04-20,31.1,31.9,31.1,31.700001,31.700001,123630
2017-04-21,31.700001,31.9,31,31,31,255568
2017-04-24,31.700001,33.400002,31,33,33,1044845
2017-04-25,33,34.5,32.799999,34.400002,34.400002,700850
2017-04-26,34.700001,34.700001,33.099998,33.900002,33.900002,339894
2017-04-27,34.400002,34.400002,33.5,34,34,143079
2017-04-28,34,34.599998,33.400002,34.400002,34.400002,290277
2017-05-02,34.900002,35,33.900002,35,35,246816
2017-05-03,35,35.5,34.400002,35.200001,35.200001,279342
2017-05-04,35.200001,35.900002,34.799999,35.5,35.5,228383
2017-05-05,35.700001,35.700001,34.799999,35.099998,35.099998,259966
2017-05-08,34.599998,35.599998,34.599998,35.599998,35.599998,140302
2017-05-09,35.599998,35.799999,35,35.700001,35.700001,203482
2017-05-10,36,36,34.900002,35,35,209984
2017-05-11,35,35.299999,34.599998,34.900002,34.900002,83841
2017-05-12,34.5,35.099998,34.299999,34.5,34.5,125772
2017-05-15,34.599998,35.099998,34.400002,34.599998,34.599998,122043
2017-05-16,34.700001,34.799999,34.099998,34.5,34.5,128126
2017-05-18,34.099998,35.400002,33.799999,35,35,182552
2017-05-19,35.5,35.5,34.599998,35.400002,35.400002,146053
2017-05-22,36.099998,36.700001,35.400002,35.900002,35.900002,407792
2017-05-23,36.5,36.5,35.700001,36.099998,36.099998,210737
2017-05-24,36.099998,37.200001,35.799999,37.200001,37.200001,355756
2017-05-26,37.200001,37.299999,36.5,37.099998,37.099998,143565
2017-05-29,37.099998,37.799999,36.799999,36.900002,36.900002,101026
2017-05-30,37,37.299999,36.400002,37,37,257980
2017-05-31,36.900002,37,35.400002,36.200001,36.200001,262809
2017-06-01,36.200001,37.200001,35.5,37.200001,37.200001,170377
2017-06-02,37,37.400002,36.700001,37.200001,37.200001,227721
2017-06-06,37.200001,37.299999,36,36.5,36.5,110076
2017-06-07,36.900002,36.900002,35.200001,35.400002,35.400002,240013
2017-06-08,36.099998,36.099998,35.299999,35.599998,35.599998,74177
2017-06-09,35.599998,36.900002,35.599998,36.599998,36.599998,323122
2017-06-12,36.200001,36.599998,34.200001,34.400002,34.400002,461330
2017-06-13,34.5,35.099998,33.299999,34.5,34.5,312279
2017-06-14,34.5,35,33.5,33.700001,33.700001,350225
2017-06-15,33.5,33.700001,32.599998,33.099998,33.099998,262454
2017-06-16,32.799999,34.099998,32.799999,33.799999,33.799999,422096
2017-06-19,35.5,35.5,33.200001,34,34,102355
2017-06-20,35.099998,35.099998,34,34.200001,34.200001,176047
2017-06-21,35.299999,35.299999,33.799999,34,34,195109
2017-06-22,34.400002,34.400002,33.299999,33.599998,33.599998,181011
2017-06-23,34.5,34.599998,33.599998,34,34,247889
2017-06-26,34.099998,34.5,33.700001,34,34,102628
2017-06-27,34,34.400002,33.799999,34.099998,34.099998,56481
2017-06-28,33.900002,34.5,33.299999,34.5,34.5,134663
2017-06-29,34.599998,34.799999,32.700001,33,33,242377
2017-06-30,33.5,33.700001,32.900002,33.200001,33.200001,182320
2017-07-03,33.200001,33.299999,31.700001,33,33,225449
2017-07-04,33,34.099998,32.900002,33.700001,33.700001,144256
2017-07-05,33.700001,34,33.299999,33.599998,33.599998,164050
2017-07-06,33.599998,33.700001,33.099998,33.5,33.5,119027
2017-07-07,34,34,33.400002,34,34,141440
2017-07-10,34,35,33.799999,34.599998,34.599998,157018
2017-07-11,34.599998,35.099998,34.299999,34.900002,34.900002,131056
2017-07-12,35.099998,35.799999,35.099998,35.299999,35.299999,175133
2017-07-13,36.5,40.5,35.900002,38,38,1733385
2017-07-14,38.5,39.400002,37,38.799999,38.799999,595245
2017-07-17,39,40,38,39.900002,39.900002,460614
2017-07-18,39.799999,39.799999,38.5,38.900002,38.900002,262752
2017-07-19,38.5,39.700001,38.5,39.5,39.5,166972
2017-07-20,39.5,39.599998,38.799999,39.200001,39.200001,189655
2017-07-21,39.200001,39.400002,38.799999,39.200001,39.200001,134285
2017-07-24,38.700001,39.5,38.700001,39.400002,39.400002,106957
2017-07-25,38.700001,39.799999,38.700001,39.799999,39.799999,263670
2017-07-26,39.799999,40.400002,39.200001,39.700001,39.700001,336557
2017-07-27,39.099998,40,39.099998,39.400002,39.400002,112784
2017-07-28,39,39.400002,38.5,39,39,198557
2017-07-31,39,39,38.400002,38.900002,38.900002,122388
2017-08-01,38.900002,39.5,38.700001,39,39,233899
2017-08-02,39,39.5,38.799999,39.099998,39.099998,317480
2017-08-03,39.099998,39.099998,38.400002,39,39,204792
2017-08-04,39.099998,39.099998,38.5,39,39,177603
2017-08-07,38.900002,39.400002,38.700001,39.099998,39.099998,247176
2017-08-08,39,39.5,38.700001,39,39,212126
2017-08-09,39,39,38.099998,38.599998,38.599998,129755
2017-08-10,38.099998,38.700001,38.099998,38.400002,38.400002,83271
2017-08-11,38,38,36.900002,37.200001,37.200001,138508
2017-08-14,35,38.400002,35,38.200001,38.200001,132802
2017-08-15,38.200001,38.200001,37.700001,37.900002,37.900002,77688
2017-08-16,38,40.299999,38,40.200001,40.200001,438659
2017-08-17,40.200001,40.200001,37.700001,39,39,606461
2017-08-18,38.900002,39.299999,38.099998,39.299999,39.299999,156277
2017-08-21,37.900002,38.900002,37.900002,38.5,38.5,122855
2017-08-22,38.5,38.799999,37.599998,38.5,38.5,140596
2017-08-23,38.5,38.700001,37.5,37.5,37.5,143705
2017-08-24,37.799999,37.900002,37,37.799999,37.799999,171397
2017-08-25,37.799999,37.799999,36.799999,37.799999,37.799999,124508
2017-08-28,37.799999,37.799999,37.200001,37.799999,37.799999,56101
2017-08-29,37.599998,37.599998,35.900002,37.200001,37.200001,172924
2017-08-30,37.400002,38.299999,37.200001,38.299999,38.299999,174046
2017-08-31,38.5,40.5,38.099998,40,40,649831
2017-09-01,39.5,41.900002,39.5,41.700001,41.700001,633320
2017-09-04,41.700001,42.200001,40.900002,42.200001,42.200001,262453
2017-09-05,42,42.700001,41.900002,42.200001,42.200001,249692
2017-09-06,42,43,41.900002,42.799999,42.799999,248921
2017-09-07,42.799999,43.799999,42.5,43.5,43.5,383824
2017-09-08,43.200001,43.5,42.599998,43.299999,43.299999,169830
2017-09-11,43,43.400002,41.700001,42.5,42.5,433000
2017-09-12,42.5,42.799999,42.299999,42.799999,42.799999,126041
2017-09-13,42.900002,44.299999,42.200001,43.700001,43.700001,333936
2017-09-14,43.200001,43.900002,42.799999,43.900002,43.900002,147690
2017-09-15,44.200001,45,44,44.299999,44.299999,294512
2017-09-18,44.799999,45,43.799999,44.200001,44.200001,155826
2017-09-19,44,44.799999,43.5,44.599998,44.599998,184258
2017-09-20,44.799999,44.799999,44.099998,44.5,44.5,146372
2017-09-21,44.200001,44.5,43.700001,44.5,44.5,175998
2017-09-22,44.299999,44.799999,43.299999,44.700001,44.700001,200142
2017-09-25,44.700001,45.400002,44.200001,44.5,44.5,244124
2017-09-26,43.099998,44,42.900002,43.5,43.5,126277
2017-09-27,44.700001,44.799999,43.900002,44.799999,44.799999,263545
2017-09-28,44.700001,46.299999,44.299999,46.099998,46.099998,212920
2017-09-29,46.400002,46.400002,43.799999,44,44,346823
2017-10-02,43.799999,44.599998,43.200001,43.599998,43.599998,219199
2017-10-03,43.900002,44.299999,43.400002,44,44,161541
2017-10-04,44.700001,45.400002,43.799999,44,44,463033
2017-10-05,44,44.299999,43.400002,44,44,197292
2017-10-06,44,45,43.799999,45,45,314673
2017-10-09,44.599998,44.599998,43.099998,44,44,170953
2017-10-10,43.799999,43.900002,43.099998,43.299999,43.299999,183373
2017-10-11,43.5,44,42.599998,43.299999,43.299999,356398
2017-10-12,43.299999,45.299999,43.299999,44.700001,44.700001,354897
2017-10-13,44.700001,45.400002,44.599998,45,45,134787
2017-10-16,45.900002,46.099998,44.200001,44.5,44.5,433978
2017-10-17,45,45.700001,43.799999,45,45,429600
2017-10-18,44.900002,45,42.799999,43.799999,43.799999,778202
2017-10-19,44,44.099998,42.299999,42.900002,42.900002,311884
2017-10-20,42.799999,43.599998,42.799999,43.200001,43.200001,242032
2017-10-23,43,43.099998,41.700001,41.900002,41.900002,218883
2017-10-24,42.099998,42.400002,41.799999,42,42,287106
2017-10-25,42,42.299999,41.5,42,42,267544
2017-10-26,42,42.200001,40.900002,41.5,41.5,243857
2017-10-27,41.5,42,40.900002,41.5,41.5,465374
2017-10-30,41.5,42.200001,41.5,41.799999,41.799999,451663
2017-10-31,42.200001,42.200001,40.400002,40.900002,40.900002,305701
2017-11-01,40.799999,41.099998,39.900002,40.400002,40.400002,415436
2017-11-02,40.400002,41.299999,39.400002,41.099998,41.099998,399463
2017-11-03,41.099998,42,41.099998,42,42,487668
2017-11-06,42,42,41,42,42,245210
2017-11-07,42,42,40.900002,40.900002,40.900002,343685
2017-11-08,40.900002,41.099998,39.799999,40.299999,40.299999,260479
2017-11-09,40.299999,40.900002,39.5,40.099998,40.099998,280933
2017-11-10,40,40.700001,39.799999,40.200001,40.200001,193369
2017-11-13,39.700001,39.900002,37.799999,38.5,38.5,438493
2017-11-14,38,39.5,38,38.5,38.5,248664
2017-11-15,38.799999,38.799999,37.700001,38,38,321396
2017-11-16,39.400002,39.400002,38.099998,38.400002,38.400002,205839
2017-11-17,38.700001,39.200001,38,39.099998,39.099998,394534
2017-11-20,39.200001,39.900002,38.900002,39.900002,39.900002,144609
2017-11-21,40,41.400002,39.5,41.400002,41.400002,226432
2017-11-22,41.299999,41.400002,40.099998,40.900002,40.900002,296399
2017-11-23,40.599998,40.799999,40,40.200001,40.200001,83861
2017-11-24,40.200001,41.099998,39.900002,40.799999,40.799999,248463
2017-11-27,40.799999,40.900002,39.799999,40.099998,40.099998,121884
2017-11-28,40.299999,40.5,39.599998,40.299999,40.299999,158233
2017-11-29,40.400002,40.400002,40,40,40,134845
2017-11-30,40,40,38.799999,39.400002,39.400002,398042
2017-12-01,39.5,39.700001,38.799999,39.400002,39.400002,125800
2017-12-04,39.700001,39.700001,39.200001,39.400002,39.400002,133653
2017-12-05,39,39.200001,38.599998,38.799999,38.799999,266367
2017-12-06,38.799999,38.799999,38,38.400002,38.400002,244614
2017-12-07,38.400002,39.5,38.400002,39.400002,39.400002,281682
2017-12-08,40,40.799999,39.700001,40.799999,40.799999,343611
2017-12-11,40.799999,41.200001,40.5,41,41,146866
2017-12-12,40.200001,42.400002,40.200001,41.799999,41.799999,346030
2017-12-13,41.900002,42.400002,41.400002,41.900002,41.900002,319980
2017-12-14,42,42,41.200001,42,42,218776
2017-12-15,42,42,41,41.400002,41.400002,297323
2017-12-18,41.400002,41.900002,40.900002,41.400002,41.400002,120054
2017-12-19,41,42,41,41.799999,41.799999,140302
2017-12-20,41.799999,42.099998,41.700001,41.900002,41.900002,154432
2017-12-21,42,42.200001,41.599998,42,42,189671
2017-12-22,41.900002,42,41.700001,41.900002,41.900002,129395
2017-12-27,41.900002,42.099998,41.599998,42,42,85479
2017-12-28,42,42,41.5,41.900002,41.900002,119826
2017-12-29,41.5,42,41.5,42,42,61430
2018-01-02,42,43.400002,41.700001,43,43,348643
2018-01-03,43,43.5,42.599998,43.5,43.5,334311
2018-01-04,43.700001,45.599998,43.599998,45.599998,45.599998,567401
2018-01-05,45.599998,46.25,44.200001,46.099998,46.099998,378158
2018-01-08,46.099998,46.400002,44.599998,45.650002,45.650002,289170
2018-01-09,45.200001,46.349998,45.200001,46.200001,46.200001,389370
2018-01-10,46.5,47.099998,46.049999,46.400002,46.400002,586147
2018-01-11,46.400002,48,46.299999,47.150002,47.150002,686508
2018-01-12,47.5,49.099998,47.150002,48.599998,48.599998,593018
2018-01-15,48.700001,49.049999,46.900002,47.549999,47.549999,268863
2018-01-16,47.5,48.599998,47.450001,48.299999,48.299999,195354
2018-01-17,47.599998,48.299999,47.099998,47.400002,47.400002,198083
2018-01-18,47.400002,48.599998,47.400002,47.700001,47.700001,396498
2018-01-19,48,49,47.849998,48.5,48.5,346880
2018-01-22,49.099998,50.5,49.049999,49.400002,49.400002,1053435
2018-01-23,49.5,49.549999,47.349998,48.75,48.75,823428
2018-01-24,48.950001,48.950001,47.450001,47.900002,47.900002,224511
2018-01-25,47.900002,47.900002,46.75,46.900002,46.900002,370313
2018-01-26,47.200001,47.450001,46,46,46,381376
2018-01-29,46,48.75,46,46.400002,46.400002,287123
2018-01-30,46.400002,46.650002,45.599998,46.099998,46.099998,219074
2018-01-31,46,46.650002,45.349998,45.799999,45.799999,320986
2018-02-01,46.150002,46.599998,45.650002,46.599998,46.599998,316074
2018-02-02,46.25,46.549999,45.849998,46.049999,46.049999,324376
2018-02-05,45.5,45.700001,44.599998,45,45,277886
2018-02-06,42.150002,44.5,41.5,43.25,43.25,529565
2018-02-07,43.400002,44.599998,42.25,44.400002,44.400002,408232
2018-02-08,43.900002,44.549999,42.799999,42.900002,42.900002,254711
2018-02-09,41.099998,43.5,41.099998,42.400002,42.400002,455700
2018-02-12,42.450001,44.799999,42.450001,44.599998,44.599998,248220
2018-02-13,44.799999,45.900002,44.049999,45.200001,45.200001,314886
2018-02-14,46.099998,47.299999,45.200001,45.400002,45.400002,490943
2018-02-15,44.5,46.200001,42.900002,44.5,44.5,918486
2018-02-16,44.5,44.599998,41.400002,42,42,1126487
2018-02-19,43,43.099998,40.900002,42,42,671770
2018-02-20,42.099998,44.150002,41.549999,44,44,473424
2018-02-21,44,44.349998,42.950001,44.200001,44.200001,338646
2018-02-22,43.75,44.25,43.049999,44,44,383016
2018-02-23,44.400002,44.650002,43.75,44.5,44.5,198555
2018-02-26,44.950001,46.450001,44.75,45.849998,45.849998,209692
2018-02-27,46.299999,46.299999,45.299999,45.950001,45.950001,266791
2018-02-28,45.650002,46,45.5,46,46,383756
2018-03-01,46,46.299999,45.400002,45.5,45.5,171801
2018-03-02,45.299999,45.299999,43.599998,44.299999,44.299999,350269
2018-03-05,44.349998,46.200001,44,45.900002,45.900002,265936
2018-03-06,46.599998,47.549999,46.5,47.150002,47.150002,562255
2018-03-07,47.150002,47.200001,46.400002,47.099998,47.099998,353640
2018-03-08,47.200001,49.349998,47.150002,48.599998,48.599998,610453
2018-03-09,48.849998,49.049999,48.349998,49,49,263454
2018-03-12,49.400002,49.400002,48.400002,48.700001,48.700001,218136
2018-03-13,49.150002,49.200001,48.299999,48.5,48.5,118904
2018-03-14,48.5,49,47.950001,48,48,202636
2018-03-15,48.5,48.900002,47.549999,48.349998,48.349998,168989
2018-03-16,48.349998,48.5,47.650002,47.75,47.75,253417
2018-03-19,47.900002,48.099998,46.900002,47.549999,47.549999,235272
2018-03-20,47.549999,47.950001,46.849998,47.599998,47.599998,112021
2018-03-21,47.599998,49,47.599998,48.650002,48.650002,239453
2018-03-22,48.700001,49.099998,47.799999,48,48,200553
2018-03-23,46.5,48.299999,46.299999,48.200001,48.200001,300376
2018-03-26,48.200001,48.5,45.900002,46.5,46.5,314142
2018-03-27,46.799999,47.349998,46.049999,46.25,46.25,239867
2018-03-28,46.349998,46.650002,44.700001,46.650002,46.650002,203809
2018-04-03,46.700001,46.700001,45.049999,46.099998,46.099998,399248
2018-04-04,45.700001,46,44.349998,45.25,45.25,409858
2018-04-05,45.5,46.75,45.5,46.450001,46.450001,273822
2018-04-06,45.950001,46.900002,45.75,46.900002,46.900002,273784
2018-04-09,46.849998,47.849998,46.299999,47.200001,47.200001,208513
2018-04-10,47.200001,47.900002,46.5,46.799999,46.799999,178338
2018-04-11,47,47.200001,45,46.549999,46.549999,384811
2018-04-12,47.5,48.950001,47,47.5,47.5,752719
2018-04-13,47.5,48.400002,46.75,47,47,551873
2018-04-16,47.450001,47.849998,46.400002,47,47,368399
2018-04-17,50,57,50,55.900002,55.900002,3236124
2018-04-18,53.900002,56.900002,53.099998,55.599998,55.599998,1309419
2018-04-19,55.599998,56.700001,54.5,55.700001,55.700001,772533
2018-04-20,54.799999,55.200001,53.299999,53.5,53.5,605111
2018-04-23,53.5,54.700001,53.400002,53.5,53.5,348433
2018-04-24,53.5,54.099998,53.200001,53.299999,53.299999,239999
2018-04-25,50,51,49.549999,49.799999,49.799999,1282400
2018-04-26,50,50.5,49,50.400002,50.400002,666165
2018-04-27,50.599998,50.799999,49.349998,50.5,50.5,840441
2018-04-30,50.5,51.5,49.650002,50.700001,50.700001,767659
2018-05-02,51.900002,51.900002,50.900002,51.099998,51.099998,680541
2018-05-03,51.299999,53.400002,51.099998,52.099998,52.099998,944410
2018-05-04,52.299999,53.400002,51.799999,52.799999,52.799999,509329
2018-05-07,53,53.799999,52.900002,53.099998,53.099998,231881
2018-05-08,53.400002,54,53.099998,53.799999,53.799999,387710
2018-05-09,54.099998,54.099998,53.299999,54,54,478447
2018-05-11,55,56.599998,54.5,56.200001,56.200001,841639
2018-05-14,56,56.599998,55,55.5,55.5,354676
2018-05-15,55.900002,56.5,55.599998,56.299999,56.299999,291797
2018-05-16,56.400002,56.700001,54.799999,55,55,335413
2018-05-18,55.700001,57.200001,54.900002,56.400002,56.400002,314297
2018-05-22,56.5,57,55.599998,56.200001,56.200001,392322
2018-05-23,56.200001,56.200001,54.700001,55.400002,55.400002,175307
2018-05-24,55.299999,56,54.400002,54.5,54.5,147084
2018-05-25,54.599998,55.299999,54.200001,54.700001,54.700001,292805
2018-05-28,54.700001,55.099998,54.200001,54.200001,54.200001,86502
2018-05-29,54.799999,55.299999,53.299999,54.900002,54.900002,238710
2018-05-30,54.400002,55.299999,53.799999,53.799999,53.799999,281367
2018-05-31,54.5,54.700001,53.299999,54.5,54.5,551682
2018-06-01,54,55.200001,53.900002,54.200001,54.200001,232431
2018-06-04,54.400002,55.200001,54.299999,55,55,167555
2018-06-05,55,56.400002,54.599998,55.5,55.5,314635
2018-06-06,55.5,58.5,55.200001,57.799999,57.799999,499628
2018-06-07,57.799999,58.099998,57.299999,57.5,57.5,455460
2018-06-08,57.700001,58.299999,57,57.299999,57.299999,190994
2018-06-11,57.299999,57.700001,56.900002,57.099998,57.099998,157300
2018-06-12,57.299999,57.299999,55.799999,56.5,56.5,178731
2018-06-13,56.599998,58.299999,56.299999,57.599998,57.599998,255567
2018-06-14,57.700001,57.799999,57,57.799999,57.799999,227356
2018-06-15,57.799999,58.299999,57.200001,57.599998,57.599998,561895
2018-06-18,57,57.400002,55.700001,56.5,56.5,195828
2018-06-19,56.5,56.5,54.799999,55.799999,55.799999,292674
2018-06-20,56.400002,56.700001,55.400002,55.900002,55.900002,291116
2018-06-21,55.900002,56,53.599998,55.099998,55.099998,458247
2018-06-22,55,55.099998,54,54.5,54.5,172470
2018-06-25,56,56,52.799999,53.200001,53.200001,397158
2018-06-26,53.200001,54.299999,52.799999,53.299999,53.299999,275593
2018-06-27,53.200001,53.599998,52.400002,53.099998,53.099998,257506
2018-06-28,52.700001,53.099998,51.200001,51.400002,51.400002,477360
2018-06-29,51.599998,52.900002,51.599998,52.200001,52.200001,247253
2018-07-02,52,52,50.5,51,51,320940
2018-07-03,51.700001,53.700001,51.5,52.5,52.5,456389
2018-07-04,52.5,53,50.599998,51.299999,51.299999,243892
2018-07-05,51.099998,52.099998,50.400002,51.400002,51.400002,373385
2018-07-06,51.799999,52.099998,50.599998,51.200001,51.200001,215620
2018-07-09,51.400002,52.599998,51.400002,52.200001,52.200001,369534
2018-07-10,52.599998,55.400002,51.799999,55,55,373254
2018-07-11,53.200001,53.799999,51.900002,52.5,52.5,410530
2018-07-12,54.599998,55,50.5,51.099998,51.099998,1078926
2018-07-13,51.200001,51.299999,47.849998,48.200001,48.200001,707525
2018-07-16,48.299999,49.099998,47.900002,48.450001,48.450001,526895
2018-07-17,48.25,48.650002,47.549999,48.450001,48.450001,459831
2018-07-18,49.5,49.900002,48.700001,49.799999,49.799999,339055
2018-07-19,49.900002,49.900002,48.5,49.599998,49.599998,442222
2018-07-20,49.700001,51.299999,49.700001,51.200001,51.200001,401702
2018-07-23,51.099998,51.700001,49.950001,50.400002,50.400002,431655
2018-07-24,50,50,48.349998,49.900002,49.900002,329544
2018-07-25,49.900002,50.099998,49,50.099998,50.099998,268360
2018-07-26,50,51.200001,49.700001,49.900002,49.900002,217273
2018-07-27,50.200001,51.5,49.849998,51.299999,51.299999,185524
2018-07-30,50.900002,50.900002,50,50.5,50.5,144308
2018-07-31,50.400002,50.799999,48.599998,49.099998,49.099998,558646
2018-08-01,49.400002,50.099998,48.799999,49.75,49.75,255411
2018-08-02,49.700001,49.700001,48.900002,49.299999,49.299999,279201
2018-08-03,49.150002,50.400002,49.099998,49.75,49.75,119803
2018-08-06,49.650002,49.900002,48.75,49.400002,49.400002,187971
2018-08-07,49.400002,49.75,48.900002,49.400002,49.400002,264076
2018-08-08,49.599998,50.799999,49.200001,50.700001,50.700001,221452
2018-08-09,50.900002,51.700001,50.299999,51.599998,51.599998,184816
2018-08-10,51.700001,51.700001,50.400002,51.099998,51.099998,279954
2018-08-13,50.5,50.900002,49.849998,50.799999,50.799999,153231
2018-08-14,50.900002,50.900002,49.599998,50.200001,50.200001,147157
2018-08-15,50.5,50.5,48.5,48.900002,48.900002,239948
2018-08-16,48.799999,49,48.299999,48.650002,48.650002,135448
2018-08-17,48.450001,48.799999,47.700001,48.150002,48.150002,205522
2018-08-20,48.450001,49.75,48.150002,49.75,49.75,178691
2018-08-21,49.75,51,49.400002,51,51,241215
2018-08-22,50.599998,51,50.099998,50.900002,50.900002,240872
2018-08-23,51.200001,52.200001,50.700001,52,52,315956
2018-08-24,53.5,53.599998,52.099998,52.5,52.5,607997
2018-08-27,52.299999,53.299999,52.299999,52.299999,52.299999,239963
2018-08-28,52.299999,53,51.799999,52.5,52.5,360854
2018-08-29,52,52.900002,50.799999,51,51,591195
2018-08-30,51,52.299999,50.799999,52,52,442590
2018-08-31,51.900002,52.200001,51.299999,51.299999,51.299999,647520
2018-09-03,51.299999,51.799999,51.299999,51.599998,51.599998,163593
2018-09-04,51.599998,52.299999,50.900002,51.5,51.5,154469
2018-09-05,51.5,51.700001,51,51,51,129524
2018-09-06,51.099998,51.200001,50.200001,50.400002,50.400002,273756
2018-09-07,50.400002,50.400002,48.299999,49,49,363234
2018-09-10,49.25,51.400002,48.400002,50.200001,50.200001,432208
2018-09-11,50.799999,50.799999,49.049999,49.400002,49.400002,303517
2018-09-12,49.5,49.700001,48.299999,48.799999,48.799999,406149
2018-09-13,48.799999,49.349998,48.099998,49,49,225170
2018-09-14,49,49.700001,48.400002,48.900002,48.900002,285306
2018-09-17,48.799999,48.799999,47.900002,48.049999,48.049999,313427
2018-09-18,48.25,48.25,46.900002,48,48,513046
2018-09-19,47.900002,48.650002,47.650002,47.650002,47.650002,223952
2018-09-20,48.150002,48.150002,47.5,47.799999,47.799999,329233
2018-09-21,48.5,49,47.700001,48.299999,48.299999,445107
2018-09-24,49,49.049999,47.849998,48.049999,48.049999,260451
2018-09-25,48,48.700001,48,48.200001,48.200001,265007
2018-09-26,48.450001,48.849998,47.5,47.799999,47.799999,248100
2018-09-27,48.150002,48.150002,46.900002,47.700001,47.700001,272523
2018-09-28,47.5,48,46.900002,47,47,463060
2018-10-01,47,47.299999,46.400002,46.650002,46.650002,470107
2018-10-02,46.599998,47.099998,45.75,46.75,46.75,392970
2018-10-03,47.049999,47.599998,45.849998,45.849998,45.849998,323314
2018-10-04,45.849998,46.150002,44.849998,44.950001,44.950001,429479
2018-10-05,44.900002,44.900002,43.799999,44.75,44.75,260890
2018-10-08,44.549999,44.549999,42.849998,43.099998,43.099998,365023
2018-10-09,43.099998,43.5,41.75,42.75,42.75,762785
2018-10-10,42.75,43.400002,41.5,41.549999,41.549999,647472
2018-10-11,40.099998,41.900002,39.799999,41.400002,41.400002,922589
2018-10-12,41.599998,42.349998,41.450001,41.849998,41.849998,388704
2018-10-15,42,42,40.700001,41.299999,41.299999,452976
2018-10-16,42.349998,44.150002,42.349998,43.900002,43.900002,992600
2018-10-17,41.799999,42,38.049999,40.200001,40.200001,2671175
2018-10-18,40.25,40.25,37.25,37.5,37.5,1529967
2018-10-19,37.049999,38.549999,37,38.450001,38.450001,1354117
2018-10-22,38.849998,39,36.799999,36.950001,36.950001,1150284
2018-10-23,37,37,34.049999,34.299999,34.299999,1547301
2018-10-24,35.049999,35.549999,34,34.049999,34.049999,995157
2018-10-25,33,36.299999,32.900002,36,36,874530
2018-10-26,35.700001,35.700001,33.900002,34.099998,34.099998,723135
2018-10-29,34.5,36.200001,34.5,35.549999,35.549999,589127
2018-10-30,35.950001,36.049999,34.5,35,35,591354
2018-10-31,36,36.75,35.549999,36,36,617979
2018-11-01,36.349998,37.400002,35.700001,37.400002,37.400002,592862
