0.482713	1.308215	0.010407
1.317507	0.113085	0.448637
0.132886	1.434415	0.044728
1.289482	0.637066	0.055404
1.456199	0.178693	0.436407
0.564338	1.035787	0.804106
0.243887	1.251707	0.313835
1.026419	0.776490	0.040679
0.622162	1.235270	0.085060
0.910891	0.701978	0.378159
0.898250	0.054730	0.779689
1.192733	1.235446	0.215083
1.554909	0.316423	0.776483
1.065264	0.384500	0.860283
0.312899	0.022725	1.199620
0.458083	0.834759	0.991467
0.493140	0.374562	1.063175
0.549354	0.188997	1.573473
1.118178	0.507641	0.385086
1.009590	0.438823	0.538711
0.285954	0.288743	1.344725
0.996987	0.300148	0.756452
0.454229	0.055199	1.561447
1.232901	0.571024	0.325790
0.822873	1.040405	0.016860
0.255276	0.056713	1.306631
0.948872	0.255983	0.631204
1.542406	0.080177	0.004641
1.620443	0.018117	0.072377
0.795348	0.344212	0.672175
1.436755	0.312498	0.778598
0.554626	0.837803	0.729214
0.152848	1.106773	0.502937
0.526668	0.663261	0.961514
0.758163	1.177442	0.774035
0.981167	0.476154	1.179388
1.350067	0.728895	0.144870
1.197113	0.282957	0.093536
0.936440	0.942225	0.055901
0.858874	0.062453	1.104932
1.219587	1.299980	0.833244
1.011448	0.272827	0.369425
0.055354	0.327294	1.301278
1.115771	0.292264	1.037722
0.313497	0.033857	1.001901
0.778664	1.062673	0.558407
0.849873	0.085854	1.357706
1.009914	0.468807	0.818785
1.325685	0.565360	0.691335
0.874993	0.606761	0.742701
1.457818	0.681002	0.144756
0.879680	1.057625	0.485398
0.386768	1.605137	0.289369
0.524347	0.079709	1.260804
1.138436	0.680035	0.423313
0.995138	1.053637	0.092056
0.454473	0.270058	1.485928
0.959731	0.142042	0.677545
0.978627	0.368051	1.071930
0.644212	0.433813	0.904699
0.565391	0.902159	1.150180
0.678471	0.684067	0.990975
0.920503	0.963914	0.052143
1.079566	0.804269	0.278775
0.907891	1.132841	0.3006330.458520	1.038031	1.215984
1.113181	1.044386	0.473894
1.130901	0.238923	1.215844
0.239662	0.151848	1.697567
0.281232	1.849364	0.036854
0.228579	1.357258	0.034178
0.019209	0.040225	1.462572
0.882102	0.687802	0.767212
0.376987	1.667981	0.020233
1.008220	0.695366	1.074795
0.173496	0.170582	1.284348
0.689297	1.542107	0.240572
0.381546	1.012811	1.125422
1.366195	0.436798	0.106282
1.528202	0.838187	0.167274
1.398961	0.486780	0.049150
0.256782	1.278480	0.018373
0.203441	0.275831	1.560526
0.396645	0.777180	0.831362
0.853012	0.112812	1.342315
0.755409	0.959924	0.692188
1.007352	0.681398	0.153427
0.208570	0.174259	1.628352
0.211760	1.206352	0.406571
0.581360	1.436941	0.009950
0.115876	1.177205	0.156324
0.295474	0.928544	1.107749
0.184823	1.041297	1.215083
0.181906	1.370041	0.018285
0.644330	0.544605	0.990828
1.670083	0.268493	0.041459
0.726832	1.287533	0.543611
0.129716	0.611693	1.509896
0.517569	1.271156	0.276283
0.061115	1.530892	0.071801
1.031941	0.970297	0.054141
0.647310	0.078561	0.982897
1.274024	0.419279	0.027118
1.172212	0.800047	0.310979
0.624642	0.588760	1.316935
1.411138	0.254702	0.622339
1.367299	0.441476	0.408200
0.833565	1.092060	1.023812
0.252757	1.251661	0.142474
0.039939	1.445364	0.668150
1.231030	0.496090	0.607991
0.951498	0.397090	1.315865
1.240962	0.540929	0.071177
0.014582	1.568102	0.107114
0.726298	1.137406	0.001658
0.834748	1.158791	0.001333
1.482170	1.036579	0.586562
1.247183	0.672159	0.018130
1.043158	0.888844	0.520740
0.220152	1.055441	1.092086
0.000773	1.713993	0.137086
0.613337	1.231383	0.482829
0.049834	0.045661	1.328304
0.595739	0.301279	1.111795
1.125818	1.007724	0.042199
0.967920	0.301333	1.739563
1.003450	0.608887	0.976811
0.960437	0.710712	1.248057
0.041700	0.226218	1.327886
0.223558	0.856648	1.345978
1.368006	0.271930	0.008957
1.481891	0.153197	0.383586
0.478836	1.403020	0.206339
0.296226	0.913291	0.798005
0.768062	0.043458	1.183215
1.008718	0.947335	0.290179
0.291550	1.443763	0.195148
1.560937	0.037229	0.595241
1.263108	0.770583	0.544642
0.774827	0.515530	1.027609
0.313865	0.262823	1.269838
0.406394	0.178212	1.499389
1.131089	0.669726	0.061670
1.665998	0.219071	0.921026
0.313639	0.646642	1.119870
0.448835	1.479997	0.317961
0.994904	1.423820	0.256420
0.685226	1.271286	0.028797
1.403074	0.399637	0.705809
0.623370	1.228037	0.184336
0.735219	0.966274	0.569850
0.002368	1.456539	0.309853
1.249233	0.941274	0.057736
0.219409	0.947553	0.480316
1.018841	1.018189	0.752769
0.060197	1.316893	0.694400
1.073328	1.053682	0.086615
0.412644	0.270635	1.585072
1.347475	1.176305	0.077376
0.524852	0.514095	1.101350
0.143691	0.334478	1.632767
1.006546	0.434391	0.825049
0.725218	0.399034	0.760112
1.322679	0.650534	0.665036
0.066621	0.800720	1.0352890.627070	0.142863	0.784673
0.946312	0.393741	0.152396
0.778123	0.196223	0.977865
0.326277	0.327460	0.920681
0.408488	0.993056	0.079369
0.557066	0.719015	0.549808
1.057707	0.323238	0.054716
0.488802	0.973363	0.001730
1.190507	0.363217	0.011792
0.381113	0.000607	0.943238
0.441937	1.148827	0.000061
0.211151	0.212202	0.988167
0.910622	0.114581	0.434368
0.352588	0.017878	0.988657
0.513768	0.546879	0.752529
0.591134	0.723817	0.537253
0.438268	0.823810	0.628277
0.868605	0.174384	0.701923
1.203519	0.151446	0.120275
0.716814	0.052888	0.759967
0.455838	0.455970	0.789873
0.548111	0.741524	0.414144
1.212800	0.121410	0.197265
0.110630	0.111004	1.056767
0.229541	0.230260	0.984376
0.396823	1.028893	0.676261
0.382344	0.931577	0.279384
0.150679	0.763663	1.074044
0.937511	0.429614	0.028513
0.611698	0.918543	0.027895
0.510587	0.512986	0.733093
0.870610	0.523698	0.055583
0.329687	0.963688	0.126075
0.401941	0.655948	0.769390
0.206012	0.325368	0.956155
0.413112	0.558536	0.805770
0.892352	0.002797	0.541491
1.017919	0.000183	0.186324
0.636315	0.080995	0.783288
0.446128	0.671208	0.669201
0.429416	1.041330	0.603504
0.739073	0.548180	0.435979
0.927711	0.047891	0.467687
0.451082	0.551987	0.748818
0.050885	0.050901	1.023326
0.274012	0.903885	0.479596
0.309682	0.466699	0.903082
0.765366	0.935594	0.210077
0.324447	0.626643	0.750419
0.489591	0.774659	0.923162
0.557340	0.880782	0.051487
0.217901	0.589296	0.816289
0.686383	0.688493	0.403314
0.429424	0.131012	1.095724
0.159352	0.252975	1.009996
1.223172	0.106511	0.409118
0.030668	0.176907	1.219038
0.471485	0.534945	0.760918
0.340296	0.953389	0.176007
0.857569	0.000459	0.870963
0.284079	0.206690	1.005058
0.075896	0.076262	1.170572
0.484214	0.360958	0.825017
0.403142	0.509408	0.791709
0.632758	0.773450	0.198933
0.493550	0.783540	0.445178
0.133442	0.154717	1.030555
0.625960	0.297295	0.776553
0.217724	0.664275	0.852223
0.462815	0.141738	0.905689
0.823751	0.004472	0.747134
0.300356	0.782301	0.936194
0.450256	0.301879	0.862369
0.526472	0.986952	0.229723
0.666001	0.091263	0.791769
0.206937	0.682595	0.756490
0.615405	0.060713	0.843158
0.362338	0.943797	0.035572
0.377225	0.852794	0.413517
0.393496	0.393631	0.885490
0.187470	0.618153	0.788901
0.549041	0.824729	0.197370
0.274657	0.118491	0.986293
0.888312	0.026052	0.478700
0.867503	0.870263	0.276226
0.363099	0.941775	0.159390
0.584677	0.615272	0.942777
0.672605	0.744658	0.332196
1.159900	0.086604	0.932116
0.791880	0.021385	0.792300
1.274491	0.253743	0.543330
0.466599	0.802328	0.496629
0.055682	0.475874	0.903772
0.706426	0.744548	0.051069
0.790384	0.922842	0.007754
0.669562	0.099882	0.878968
0.718543	0.777329	0.055651
0.742948	0.205719	0.771288
0.470436	0.093609	1.143315
0.545234	0.889592	0.0018570.663766	0.989260	0.800809
1.275530	1.603596	0.028118
1.386413	0.194706	0.078537
0.199634	0.257021	1.096198
1.186133	0.361681	0.367114
0.463172	0.930687	0.306657
0.351247	1.737386	0.371176
0.875208	0.961402	0.029016
0.384134	1.126155	0.891587
1.364890	0.172305	0.184380
1.012667	0.435001	0.362124
1.296594	0.297324	0.128815
1.333056	0.197644	0.188315
0.671032	0.380066	1.045070
0.246370	0.963165	0.960722
0.451551	0.948913	1.215989
0.350996	0.077662	1.595858
0.950730	1.261436	0.793834
0.773683	1.019264	0.181446
0.586292	1.229741	0.160767
0.336433	0.658215	1.218864
1.106937	0.944760	0.321919
0.812395	1.064150	0.042631
1.071771	1.444864	0.143989
1.187924	0.045058	0.053097
1.293607	0.547071	0.040569
0.171864	0.930646	0.934400
1.096847	0.240974	0.921338
0.256607	1.230452	0.209547
1.158019	0.162673	0.641071
1.006010	0.892160	0.163249
0.697357	1.411990	0.300108
0.803052	0.797682	0.004916
0.974976	0.548329	0.984909
1.109520	0.236590	0.538304
0.664262	0.005815	1.294011
1.679545	0.229383	0.404831
0.229064	1.093993	0.650555
1.604637	0.737146	0.287880
0.206655	0.981338	0.463048
0.871377	0.119698	1.115545
0.932513	0.825820	0.063844
1.120542	1.176722	0.694351
0.221255	0.774633	1.162178
1.042039	1.044366	0.181180
0.111197	0.434917	1.172995
0.702223	0.272083	1.167643
0.203420	1.844606	0.282635
1.288516	0.049373	0.554688
0.113394	0.375076	1.365474
1.177903	0.382775	0.171072
0.779304	0.992099	0.186689
0.862075	0.803150	1.022299
0.615476	1.250419	0.058980
1.225995	0.425878	0.763080
1.247030	0.584771	0.029109
1.795519	0.224114	0.043205
0.405019	0.898701	1.103798
0.330243	1.257406	0.941219
1.186305	0.752737	0.016596
0.333192	0.032279	1.457405
0.565859	0.889799	0.658169
0.312030	1.198396	0.115635
0.329773	1.235460	0.173173
0.688151	1.047055	0.445253
0.705958	1.341691	0.426627
0.355595	0.246349	1.185211
0.395275	1.254193	0.597019
0.070198	1.344558	0.632545
0.291817	0.204408	1.255220
0.539146	1.031276	0.774763
0.756863	0.765267	1.180047
1.255187	0.124789	0.526666
1.109873	0.337361	1.101015
0.925708	1.369254	0.255282
0.325177	0.397138	1.281882
0.651471	0.226017	1.372951
0.647625	1.182389	0.128346
1.370374	0.148704	0.600531
0.020254	1.141861	0.336000
0.119832	1.650152	0.028753
0.907306	1.166190	0.475123
0.411418	1.070143	0.499702
0.981488	0.228242	0.449590
0.296277	0.511424	1.191664
1.450708	0.677953	0.043784
0.276639	1.633662	0.347975
0.825148	0.330278	0.964191
1.296473	0.226937	0.512317
0.677746	1.059269	0.080171
0.469489	0.976770	0.232635
1.361818	0.631220	0.184534
1.023574	0.763902	0.618467
1.185815	0.730541	0.050505
0.353988	0.679586	0.963286
0.566718	0.040353	1.382769
0.080614	1.344323	0.063573
0.765413	0.307395	1.083502
0.538119	1.181410	0.087523
0.378135	0.053498	1.514405
